SMILES,target1_pIC50,target2_pIC50,target3_pIC50,target4_pIC50,target5_pIC50,MolWt,LogP,HBA,HBD,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C=CCc1ccc(O)c(-c2cc(CC=C)ccc2OC(=O)C(C)c2cccc(C(=O)c3ccccc3)c2)c1,4.516,8.511,4.964,1.619,9.93,502.61,7.46,4,1,13.31347620648351,13.31347620648351,0.08892435608518157,-0.6250721593989097,0.10581933664346535,11.394736842105264,502.6100000000002,472.37000000000035,502.21440943999994,190,0,0.31804268998133955,-0.5073087076271326,0.5073087076271326,0.31804268998133955,0.7894736842105263,1.4210526315789473,2.1052631578947367,16.537025570470846,9.95093980721493,2.217973232601263,-2.167839099751562,2.3807741201599244,-2.1696564362953414,6.087124460597784,-0.13518661619152297,2.9460889435224793,1.6436945112086465,1465.4143231257142,27.07033885400645,21.39269043705101,21.39269043705101,18.40541720081447,12.493022411093008,12.493022411093008,9.131009568993077,9.131009568993077,6.4040874526192875,6.4040874526192875,4.301103322363687,4.301103322363687,-4.699999999999998,345368451.31417805,26.365500990369515,12.02420763843766,5.983607878413076,223.10372399907703,9.843390348640755,11.49902366656781,5.783244946364939,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,13.157871367196995,72.81571089828387,66.78757026294167,22.253805966787983,5.917906046161393,19.4324647167844,11.75255023431679,0.0,0.0,0.0,25.683286491704035,0.0,144.1226750662739,0.0,22.6259266499618,4.736862953800049,0.0,11.49902366656781,0.0,16.859077629157493,17.63618042992384,0.0,45.453437888408814,116.30541760778895,0.0,11.126902983393991,0.0,63.6,11.887211334113243,14.69560176298435,0.0,11.532756779648844,46.4084125376209,11.126902983393991,0.0,61.54034689258965,48.53093654769288,13.157871367196995,4.736862953800049,5.9081514498208225,0.0,26.23509226671176,10.681268604041318,4.907674952433685,-0.7639341333572791,26.97460844808201,4.866028294383015,9.357776784551344,0.0,0.11764705882352941,38,1,4,0,0,0,0,4,0,4,1,0,4,1,4,0,10,0,0,0,0,1,8.342743642095707,4,7.456300000000008,151.7112999999997,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@H]1NC(=O)c2[nH]c3ccccc3c2-c2ccccc21,10.31,7.743,6.054,6.319,9.232,262.31,3.64,1,2,12.411728080120938,12.411728080120938,0.0122798563869988,-0.041759259259259496,0.6380037832033831,17.25,262.312,248.19999999999993,262.110613068,98,0,0.26835209311383856,-0.3499955691886488,0.3499955691886488,0.26835209311383856,1.0,1.75,2.65,16.15001192192867,9.949846704946,2.264736034256403,-2.1306674000077854,2.3812206417061814,-2.249538160489061,6.107380981860184,0.0937702567511622,2.817383112680913,2.161308930722092,816.9255225360716,13.689869965382487,11.104400713170499,11.104400713170499,9.754020195423491,6.763525221990435,6.763525221990435,5.2029837796484575,5.2029837796484575,3.9773689559743417,3.9773689559743417,3.0408425868262094,3.0408425868262094,-2.549999999999999,76587.74253511794,11.291213287821096,3.969918309780838,1.4328203610699974,116.17970175162291,10.30076712495354,5.693927994848461,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,42.46456947923127,24.117007251546223,16.46637642377805,6.041840829147961,4.794537184071822,16.810104661432565,0.0,10.30076712495354,0.0,12.965578028838586,0.0,59.788316034238335,0.0,11.126902983393991,5.316788604006331,0.0,0.0,0.0,10.891158250298714,0.0,0.0,29.017494699455863,48.53093654769288,0.0,22.029827915475046,0.0,44.89,0.0,4.794537184071822,0.0,11.949020558499466,5.693927994848461,27.59327940717204,0.0,0.0,37.255572541998674,28.49986833033837,0.0,0.0,0.0,15.666932161753591,4.141380385487528,4.952045540438399,-0.041759259259259496,16.262746598639456,0.0,2.0186545729402874,0.0,0.11764705882352941,20,2,3,0,1,1,1,2,1,3,1,0,1,2,3,2,0,0,0,0,0,0,2.2412597185480836,4,3.6393000000000013,79.61590000000002,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=c1ccc(Nc2ccccc2Cl)nn1-c1ccccc1Cl,8.604,7.331,6.028,5.543,7.864,332.19,4.28,4,1,12.03143390792531,12.03143390792531,0.2659179474258837,-0.2659179474258837,0.7785334564401769,10.454545454545455,332.19000000000005,321.1020000000001,331.027917332,110,0,0.2711636255655317,-0.33756461051235787,0.33756461051235787,0.2711636255655317,0.8636363636363636,1.5454545454545454,2.272727272727273,35.496784363102385,10.283775851548725,2.0747502199625276,-2.103995934923723,2.237161143513874,-2.206190941244877,6.3296870140312835,0.8130071598068509,2.5209401810047196,2.026217089323375,849.6623197172702,15.526733258565956,11.332107119378493,12.843965011415404,10.647867045540844,6.518293152393307,7.274222098411761,4.524872643805543,5.339272897286755,3.0175033292197555,3.6667040785203917,1.9744804154302429,2.3732468857541495,-2.299999999999999,126805.8120447184,14.629516447577993,6.216005474859152,2.980007727182175,136.48122928593327,5.316788604006331,0.0,5.817862777835028,0.0,5.559266895052007,0.0,4.794537184071822,0.0,4.681802935145185,5.098681808301038,47.46734805431147,30.33183534230805,6.06636706846161,21.420039176849777,0.0,34.70712883298362,0.0,9.780484743446223,0.0,0.0,5.316788604006331,81.06274139122259,0.0,5.687386274683562,10.876055499058339,11.50524905251859,0.0,23.20187978046503,9.780484743446223,0.0,0.0,0.0,65.45820786868792,10.045266627482652,5.687386274683562,0.0,46.92,0.0,4.794537184071822,0.0,5.559266895052007,27.237901954684805,0.0,10.748170003606795,36.39820241076966,18.19910120538483,10.415470412307368,23.20187978046503,1.2514994331065759,12.234769402030103,12.03143390792531,8.393067252106604,0.9683408919123212,0.4931664147140338,17.349944920427273,0.0,0.0,0.0,0.0,22,1,4,0,0,0,0,2,1,3,0,0,4,1,6,1,3,0,0,0,0,0,4.133507015122128,3,4.2829000000000015,89.5787,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCn1c(NC(=O)c2[nH]nc3ccccc23)nc2ccccc21,9.563,7.217,5.22,3.705,8.347,305.34,3.18,4,2,12.5984410430839,12.5984410430839,0.24656840513983358,-0.24656840513983358,0.6101175865561109,11.173913043478262,305.341,290.221,305.1276601,114,0,0.27612513086130885,-0.31019571506403426,0.31019571506403426,0.27612513086130885,1.1304347826086956,1.8695652173913044,2.6956521739130435,16.1504292688509,10.18006530112237,2.165510067504682,-2.063935496259999,2.2090749220681793,-2.1609926907676025,6.104166766372083,0.1017740880949118,3.1504750010032936,1.740562970278868,991.164051757315,15.81119030894213,12.575798011667294,12.575798011667294,11.27518824547867,7.473800017314443,7.473800017314443,5.238263463834455,5.238263463834455,3.884718441129968,3.884718441129968,2.7870578911564237,2.7870578911564237,-3.149999999999999,401080.6714277273,13.508614597149139,5.241679339513756,2.1536783369164674,131.69407887479474,4.567099647791355,5.693927994848461,0.0,5.948339280986494,5.907179729351506,0.0,15.21000759637919,4.9839785209472085,5.098681808301038,0.0,30.33183534230805,25.122838405075452,11.93098062037737,16.550102152848787,4.794537184071822,33.791845377651576,0.0,19.74844178534064,0.0,13.4684936056032,5.316788604006331,54.22486454254134,0.0,0.0,5.316788604006331,5.948339280986494,0.0,0.0,25.655621514692143,6.544756405912575,0.0,17.412202378610907,48.53093654769288,0.0,21.936326367313576,0.0,75.6,0.0,4.794537184071822,0.0,5.907179729351506,11.642267275834955,28.481082773226156,0.0,0.0,60.021773395174854,20.498130741555613,0.0,1.9779686318972032,0.0,17.108590954900478,10.642180230116738,3.0655936896363496,0.2926733749055179,15.334399276685984,0.0,2.7452605085243973,0.0,0.11764705882352941,23,2,6,0,0,0,1,2,2,4,0,0,4,2,6,2,3,0,0,0,0,0,3.078601132144808,4,3.184800000000001,89.45390000000002,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCn1nc(C2CCCC2)nc1C1CCOC1,7.26,6.162,4.937,4.911,6.743,251.33,1.43,5,1,9.141689342403629,9.141689342403629,0.11909108087679487,0.11909108087679487,0.8791491525990478,25.055555555555557,251.32999999999993,230.16199999999995,251.163376912,100,0,0.15353831036414003,-0.39444919195519546,0.39444919195519546,0.15353831036414003,1.2222222222222223,2.0555555555555554,2.7222222222222223,16.479448952938778,10.077272460411498,2.2743664410560274,-2.0743985116552714,2.3333590773783817,-2.123895296986094,5.0632793512338745,0.19161346247354333,3.1073448040097196,1.844799378696374,372.7426157627628,12.372032720186704,10.715764241521876,10.715764241521876,8.881341395361316,7.014576423268296,7.014576423268296,5.316844005333867,5.316844005333867,4.043678528457437,4.043678528457437,3.0287519383804,3.0287519383804,-0.9400000000000001,32052.261653360256,12.112235773924281,5.363479955636941,2.289518559841565,107.16876449041146,9.843390348640755,5.824404497999927,5.824404497999927,0.0,0.0,0.0,0.0,9.665781456092393,5.098681808301038,0.0,12.841643245852019,19.26246486877803,18.442694056835705,19.75852033493841,9.843390348640755,0.0,0.0,14.76446326439343,0.0,50.484676612865414,19.820645893538753,11.648808995999854,0.0,0.0,0.0,0.0,0.0,0.0,39.691636552772884,11.281619359712625,0.0,55.58872920295269,0.0,0.0,0.0,0.0,60.17,0.0,0.0,0.0,6.606881964512918,18.380568498235363,31.2833945479517,25.683286491704038,0.0,4.681802935145185,5.098681808301038,14.827368869587964,7.331604229654825,0.0,4.753564814814815,13.758217120181406,0.0,2.899553099017384,0.0,6.031624937011841,2.225435799319728,0.0,0.8461538461538461,18,1,5,1,1,2,0,0,1,1,1,0,5,1,5,2,4,1,1,2,0,1,3.6090963217439764,3,1.4319,66.49380000000005,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)C(O)CO4)CC2)ccc1Br,7.072,7.631,4.816,1.323,8.081,518.45,3.91,6,1,12.209755007900203,12.209755007900203,0.044180021954315585,-1.0504596390325867,0.5082953667487218,19.242424242424242,518.4480000000003,486.19200000000023,517.1463852239999,178,0,0.19801129652442054,-0.4899969011528493,0.4899969011528493,0.19801129652442054,1.121212121212121,1.9090909090909092,2.696969696969697,79.91873133640509,9.896667330258001,2.2696376998359367,-2.3187271567246266,2.296359030395302,-2.3550426440571197,9.1034665776549,0.05576037156841271,2.8309230619926677,1.244814090009509,925.0496515123383,23.20853153444066,19.095254791247083,20.681251330361786,16.02920844090216,11.63735337530837,12.430351644865722,8.866740398085046,9.721077297259566,6.497661021543742,7.152782754204577,4.529988923551487,4.891074184008967,-1.9299999999999993,32468513.37214429,24.20270137648028,11.469251998873977,6.352759486284774,203.5097974366602,24.217025987091333,24.712787595593646,11.887211334113243,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,96.01302050488037,13.65455394719011,16.643052972042327,24.111653440312672,21.71318884431429,0.0,4.899909730850478,5.917906046161393,31.787252879452343,46.56471265255401,57.561276401693064,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,15.929943897949348,68.45836111235843,17.578506199652068,5.917906046161393,34.326534905014825,40.87092192660208,0.0,0.0,0.0,68.23,6.103966387748303,9.901064578912528,0.0,12.390126910877857,30.444633300168128,48.26159530440306,18.405094737549014,7.109797541277533,18.19910120538483,39.02895483418465,14.210588861400147,17.32490680052899,3.5680549292559203,14.71371053127627,9.759692348009333,2.9259380609577903,1.8952403139968639,12.149745543430104,3.259555837844119,4.310652422023593,1.6758365460103533,0.5,33,1,6,0,2,2,0,2,0,2,1,0,6,1,7,2,9,0,1,1,0,1,8.411723670919589,4,3.9075000000000033,130.35930000000005,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(C1CCOCC1)N1CCC2(CCC(C(=O)N3CCCC3)O2)CC1,6.413,6.902,5.586,4.617,8.498,350.46,1.58,4,0,12.671757200214543,12.671757200214543,0.13591599769945728,-0.2538474316621866,0.7585942575506316,30.16,350.45900000000023,320.2190000000001,350.22055744,140,0,0.2512289267199607,-0.38139988110848366,0.38139988110848366,0.2512289267199607,0.8,1.44,2.12,16.52384956660021,9.871752656656646,2.46283159108533,-2.4029029703834768,2.3972289547123147,-2.4928353491716364,5.813472725967022,-0.15426686856610988,3.327984910192037,1.2909367736371795,478.16769995724513,17.27781011412252,15.08161582784629,15.08161582784629,12.168233757796582,10.00030493720928,10.00030493720928,8.072505474423073,8.072505474423073,6.50446175447375,6.50446175447375,4.834014982402068,4.834014982402068,-1.1400000000000001,1093123.2355413174,17.28267148430764,7.233874147109236,3.5600042516952026,149.35468647235962,19.273545369301054,6.103966387748303,0.0,5.907179729351506,5.907179729351506,0.0,9.589074368143644,0.0,0.0,0.0,0.0,51.36657298340809,45.310695598837526,5.601050810983688,19.06280027574374,11.814359458703011,0.0,9.799819461700956,5.917906046161393,63.07159018214007,39.392789552676135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.71198567181209,19.06280027574374,5.917906046161393,51.36657298340809,0.0,0.0,0.0,0.0,59.08,0.0,9.589074368143644,0.0,23.53010297424489,19.120943658377342,77.5455986070584,0.0,0.0,9.799819461700956,0.0,9.473725907600098,11.651535812425756,0.0,29.228830465666444,0.0,-0.17410029289493556,0.6182554980593411,0.0,7.208260796742939,4.717217720000459,0.0,0.8947368421052632,25,0,6,0,4,4,2,0,0,0,1,0,4,0,6,4,2,0,4,4,1,1,5.0008268177326025,4,1.5755999999999997,92.00900000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2c(c1)c(=O)n(C)c(=O)n2C,7.226,7.73,4.534,1.018,9.075,458.54,0.65,7,2,13.134339490425798,13.134339490425798,0.09029526805365595,-4.140061767762661,0.5138271018741106,12.59375,458.5400000000003,432.3320000000003,458.162390932,170,0,0.3304381322173798,-0.35471787886142486,0.35471787886142486,0.3304381322173798,1.03125,1.71875,2.375,32.23327257102635,10.064126315465964,2.262986481766674,-2.187923411441265,2.16343596750476,-2.4769405412917704,7.8917219070622675,-0.1222100900042318,2.790549842009621,1.9989083051428238,1318.5341486643795,23.46589084732138,18.16138970004937,18.977886280977096,15.151902890294734,10.191338037754951,11.674501285349342,7.539340058272636,9.253320414845735,5.194360409447023,6.663715759780055,3.4060791657220713,4.6272956716204545,-3.2399999999999998,10403091.67561629,23.423680898808005,9.49335340358942,4.809969207245854,185.29400426731527,5.316788604006331,6.041840829147961,0.0,15.930470882759089,5.559266895052007,5.689743398203474,18.723273663726353,13.212334168400758,4.722094864452088,0.0,37.255572541998674,36.60419594293384,20.640100371266954,15.798408407598831,13.212334168400758,26.833395814840145,0.0,19.17308276404113,14.09534396535438,30.70270475020838,6.544756405912575,74.932472700789,0.0,0.0,21.2878937617139,0.0,0.0,0.0,36.04577324432369,35.33399392575979,0.0,18.90801031431363,63.015494391354295,0.0,10.902924932081056,0.0,119.27000000000001,33.221322005162534,22.8014085365444,0.0,16.70252931290858,18.482278746454845,10.13055113948835,36.86154481853057,0.0,37.255572541998674,10.038883468458419,0.0,30.93703653491036,0.0,37.171637675192365,2.8196517414230264,0.01502823203778636,-0.43205757716309656,12.007602139801,0.8776811990449397,2.324854963808596,-1.3047682423883136,0.3181818181818182,32,2,9,0,0,0,1,2,1,3,1,0,7,2,10,1,8,0,0,0,0,1,6.949040024540358,3,0.6530000000000007,121.9862000000001,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CSc1ccc(NC(=O)C[n+]2cccc(C(=O)Nc3ccccc3)c2)cc1,6.065,7.088,5.66,4.121,8.431,378.48,3.59,3,2,12.376508040172673,12.376508040172673,0.12176209372637947,-0.21887725347279674,0.5090056412478623,10.25925925925926,378.47700000000003,358.3170000000002,378.12707430009,136,0,0.28984684582360737,-0.32180162647179117,0.32180162647179117,0.28984684582360737,0.8888888888888888,1.5925925925925926,2.2962962962962963,32.16640804548757,10.21663954512641,2.1390292304631227,-2.0554164924071308,2.1687098976888444,-2.401574182986137,7.982112753991247,-0.6837112928472039,2.692342862078348,1.6211679784638382,898.2830525958561,19.06226716449869,14.884618747543234,15.70111532847096,13.135361590784806,8.432867405689262,9.657612277080851,5.8617900786587445,6.74144288991364,3.8520359925767447,4.595606040343687,2.52006794472742,2.9283162351912813,-3.1199999999999983,1526063.0117118007,18.664562682598802,9.003216690514268,5.425096346625085,161.98085804942212,10.633577208012662,5.563451491696996,12.393687143226153,6.544756405912575,11.814359458703011,0.0,9.589074368143644,0.0,4.567099647791355,11.761884949391115,18.19910120538483,48.72033866274267,22.336623093346507,0.0,14.156174015934997,34.95101695746125,0.0,0.0,0.0,11.440239881430351,16.889346391524064,84.68717638800086,0.0,0.0,15.200676855804016,11.374772549367124,0.0,11.761884949391115,18.070128642214414,11.339293589984397,0.0,10.357988675768818,84.01920837182165,0.0,0.0,0.0,62.080000000000005,0.0,9.589074368143644,0.0,18.359115864615585,5.563451491696996,16.270256024884898,0.0,40.85540587733185,60.85307279966589,10.633577208012662,0.0,1.6860159465020574,1.6490740005864384,25.785738348196045,5.69522169367234,1.9575808751056423,-0.3739521907275678,20.385768052784083,5.426124513487914,0.12176209372637947,0.0,0.09523809523809523,27,2,5,0,0,0,2,2,1,3,0,0,3,2,6,1,6,0,0,0,0,0,6.2237445283379,3,3.5870000000000024,107.8849,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Cc1ccccc1NC(=O)C1CCN(C(=O)NC2CCCCC2)CC1,1.327,1.791,1.523,1.911,1.396,343.47,3.69,2,2,12.482944422016843,12.482944422016843,0.015429001847653279,-0.015429001847653279,0.8791458934601852,19.48,343.4710000000003,314.2390000000001,343.225977168,136,0,0.3171105976150247,-0.33525992038580005,0.33525992038580005,0.3171105976150247,1.0,1.68,2.36,16.16649580549904,9.94576127524023,2.2820876627313713,-2.3311610288646034,2.2198209577037677,-2.488521778972985,5.929820723936895,-0.1206026523890797,2.6431867659411608,1.4515068697480171,579.8108031804462,17.648053602125596,15.091772822244371,15.091772822244371,12.131030293135234,9.552004320482222,9.552004320482222,7.349917970640337,7.349917970640337,5.488668322035878,5.488668322035878,3.805542438798571,3.805542438798571,-2.0399999999999996,585095.8225087353,17.77245377218935,8.365261646418361,4.740507786898038,149.71153265149803,15.533486938863138,0.0,0.0,5.907179729351506,0.0,6.031114512338072,4.794537184071822,4.794537184071822,0.0,0.0,37.46156607416286,44.23684225155327,30.73664596181807,0.0,9.589074368143644,17.62568051637314,0.0,10.216698334856808,5.917906046161393,57.91132938932067,18.406301415831482,29.828919765543436,0.0,0.0,10.633577208012662,10.481923458755384,0.0,0.0,35.96955761351317,4.794537184071822,12.841643245852017,50.50920285217907,24.26546827384644,0.0,0.0,0.0,61.440000000000005,0.0,9.589074368143644,0.0,17.85620028785097,19.13135364097311,36.934124258084594,19.26246486877803,0.0,36.08911520438754,10.633577208012662,0.0,0.0,0.0,26.742945131067426,6.198024101820097,1.9491822450185619,0.05553273926650548,8.204838668424726,7.374634933452444,3.308175514283573,0.0,0.6,25,2,5,1,1,2,3,1,0,1,0,0,2,2,5,1,3,1,1,2,0,0,5.9468490361295565,3,3.687820000000003,99.51040000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CCC2)CC1,6.949,7.067,4.408,0.454,7.3,343.47,1.83,4,0,12.741538998519518,12.741538998519518,0.18627957818930097,0.18627957818930097,0.8356580522451729,23.44,343.4710000000002,314.2390000000001,343.225977168,136,0,0.25343941771637224,-0.3787922904487288,0.3787922904487288,0.25343941771637224,0.96,1.64,2.24,16.47747716639347,9.908336011836965,2.2909749610051993,-2.4249835367214128,2.253882039864284,-2.530749905426775,5.938815510257965,0.03416638069190358,2.6190710639349373,1.2941352829297081,548.2060362581874,17.062267164498692,15.030170087614305,15.030170087614305,12.292826335683708,9.71829164060348,9.71829164060348,7.498340387155914,7.498340387155914,5.903339981890544,5.903339981890544,3.9947877956695765,3.9947877956695765,-1.43,664447.8526360379,17.007465233753123,7.852029609121638,4.048218409492757,150.07766760062256,9.636772684650527,0.0,0.0,0.0,5.907179729351506,0.0,14.594356645772777,0.0,0.0,0.0,18.553555759849232,30.537828874472236,57.418587162232974,13.213763929025836,9.53140013787187,5.907179729351506,0.0,14.699729192551434,0.0,31.849062103838563,52.48230236450128,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,79.1310521155522,11.281619359712625,0.0,35.18390503624384,24.26546827384644,0.0,0.0,0.0,36.02,0.0,4.794537184071822,0.0,5.907179729351506,0.0,70.63235109125881,24.825916360475023,0.0,17.0326438677737,21.932553598624175,4.736862953800049,5.39293253564582,0.0,19.732470755434527,0.0,2.093587366917995,0.18627957818930097,8.990471008661359,4.067178167930203,8.370413920554128,0.0,0.65,25,0,5,1,2,3,1,1,0,1,0,0,4,0,5,2,4,1,2,3,0,0,5.341724823661456,4,1.8290999999999997,97.65350000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
